osm_id,element,classification,disposition,reason,node_count,length_m,centroid_m,tags
161784063,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,13,402.663,"[835005.308, 5468919.169]","{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""segregated"": ""no"", ""surface"": ""asphalt""}"
162281934,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,12,352.049,"[838960.63, 5465409.362]","{""highway"": ""path""}"
162281945,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,21.366,"[838905.568, 5465330.219]","{""highway"": ""path""}"
162281951,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,28.482,"[838873.432, 5465290.854]","{""highway"": ""path""}"
162364101,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,22,786.908,"[840654.885, 5466999.737]","{""highway"": ""path"", ""lit"": ""no"", ""surface"": ""ground""}"
164062403,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,25.659,"[836115.195, 5467221.173]","{""bicycle"": ""designated"", ""covered"": ""yes"", ""foot"": ""designated"", ""highway"": ""path"", ""level"": ""0"", ""segregated"": ""no"", ""source"": ""HiRes aerial imagery"", ""surface"": ""asphalt""}"
164142185,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,11,20.974,"[834553.117, 5469943.187]","{""highway"": ""footway"", ""operator"": ""DB InfraGO AG"", ""surface"": ""asphalt"", ""website"": ""https://dbinfrago.com"", ""wikidata"": ""Q122870674"", ""wikipedia"": ""de:DB InfraGO""}"
164341646,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,21,812.766,"[843563.38, 5466820.637]","{""highway"": ""path"", ""tracktype"": ""grade4"", ""trail_visibility"": ""intermediate""}"
164341647,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,5,297.166,"[843444.014, 5466725.574]","{""highway"": ""path"", ""surface"": ""grass"", ""tracktype"": ""grade5"", ""trail_visibility"": ""bad""}"
164343843,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,14,109.635,"[834513.404, 5468243.633]","{""bicycle"": ""no"", ""description"": ""EIgentlich gibt es den Weg nicht"", ""highway"": ""path"", ""horse"": ""no"", ""surface"": ""ground"", ""width"": ""0.3""}"
164632931,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,4,221.93,"[836442.583, 5468250.854]","{""bicycle"": ""yes"", ""foot"": ""yes"", ""highway"": ""footway"", ""surface"": ""asphalt""}"
164633676,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,26.713,"[836294.404, 5468673.583]","{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""oneway"": ""no"", ""segregated"": ""no"", ""smoothness"": ""excellent"", ""surface"": ""gravel"", ""width"": ""1.5""}"
165329803,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,113.038,"[838018.363, 5463920.487]","{""highway"": ""path"", ""surface"": ""ground"", ""trail_visibility"": ""intermediate""}"
165329804,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,59.904,"[837823.52, 5463820.914]","{""foot"": ""yes"", ""highway"": ""path"", ""lit"": ""no"", ""surface"": ""ground"", ""trail_visibility"": ""intermediate""}"
165520724,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,13.213,"[839540.64, 5467775.428]","{""highway"": ""footway"", ""indoor"": ""yes"", ""source"": ""HiRes aerial imagery"", ""surface"": ""asphalt"", ""width"": ""3""}"
165520726,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,7,84.211,"[839525.776, 5467804.514]","{""bicycle"": ""permissive"", ""foot"": ""designated"", ""highway"": ""path"", ""incline"": ""10%"", ""level"": ""-1;0"", ""ramp"": ""yes"", ""source"": ""HiRes aerial imagery"", ""surface"": ""asphalt"", ""traffic_sign"": ""DE:239"", ""wheelchair"": ""limited"", ""width"": ""2.8""}"
166878980,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,19.062,"[837003.142, 5467472.315]","{""bicycle"": ""yes"", ""foot"": ""yes"", ""highway"": ""path"", ""segregated"": ""no"", ""ski"": ""no"", ""wheelchair"": ""no""}"
166878982,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,10.306,"[836983.156, 5467237.59]","{""highway"": ""footway"", ""surface"": ""paving_stones"", ""trail_visibility"": ""good"", ""wheelchair"": ""yes""}"
166878984,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,30,470.094,"[836913.251, 5467158.813]","{""bicycle"": ""designated"", ""cutting"": ""no"", ""foot"": ""designated"", ""highway"": ""path"", ""lit"": ""yes"", ""oneway"": ""yes"", ""segregated"": ""yes"", ""surface"": ""asphalt""}"
166878989,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,51.556,"[837010.408, 5467258.014]","{""highway"": ""footway"", ""surface"": ""paving_stones"", ""wheelchair"": ""yes""}"
167291418,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,35,1391.684,"[841139.866, 5467193.656]","{""bicycle"": ""designated"", ""embankment"": ""yes"", ""foot"": ""designated"", ""highway"": ""path"", ""lit"": ""no"", ""segregated"": ""no"", ""surface"": ""gravel"", ""traffic_sign"": ""DE:240"", ""width"": ""2""}"
167807890,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,125.071,"[836305.62, 5468512.195]","{""bicycle"": ""yes"", ""foot"": ""yes"", ""highway"": ""path"", ""segregated"": ""no"", ""source"": ""HiRes GPS;Bing(2012)"", ""surface"": ""asphalt"", ""width"": ""2""}"
168115257,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,38.115,"[841996.939, 5465897.722]","{""bicycle"": ""no"", ""highway"": ""path"", ""surface"": ""dirt"", ""width"": ""0.5""}"
168158768,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,6.133,"[839535.164, 5466712.023]","{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""source"": ""HiRes aerial imagery"", ""surface"": ""sett""}"
168158774,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,19.58,"[839534.512, 5466690.265]","{""bicycle"": ""yes"", ""foot"": ""designated"", ""highway"": ""path"", ""source"": ""HiRes aerial imagery""}"
168158790,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,16.04,"[839502.503, 5466614.731]","{""bicycle"": ""yes"", ""highway"": ""footway"", ""segregated"": ""no"", ""source"": ""HiRes aerial imagery""}"
168158805,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,5.243,"[839547.695, 5466692.162]","{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""source"": ""HiRes aerial imagery""}"
168158822,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,40.132,"[839564.518, 5466682.489]","{""foot"": ""designated"", ""highway"": ""path"", ""source"": ""HiRes aerial imagery""}"
168172759,way,SIDEWALK,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,62,2512.736,"[844651.287, 5464453.898]","{""bicycle"": ""designated"", ""foot"": ""designated"", ""footway"": ""sidewalk"", ""highway"": ""footway"", ""lit"": ""no"", ""segregated"": ""no"", ""source"": ""HiRes aerial imagery"", ""surface"": ""asphalt""}"
168241730,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,14.838,"[838742.643, 5466673.979]","{""bicycle"": ""yes"", ""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
168241731,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,25.527,"[838704.956, 5466707.35]","{""bicycle"": ""yes"", ""foot"": ""yes"", ""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
168241732,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,6.091,"[838738.255, 5466683.438]","{""bicycle"": ""yes"", ""highway"": ""footway"", ""source"": ""HiRes aerial imagery"", ""tunnel"": ""building_passage""}"
168241733,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,8,84.596,"[838721.277, 5466705.71]","{""bicycle"": ""yes"", ""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
168243633,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,4.717,"[840201.697, 5466289.647]","{""foot"": ""designated"", ""highway"": ""path"", ""surface"": ""gravel""}"
168243634,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,4,38.144,"[840153.406, 5466314.421]","{""foot"": ""designated"", ""highway"": ""footway"", ""lit"": ""no"", ""surface"": ""dirt""}"
168243635,way,CROSSING,OUTSIDE_MAP_SCOPE,Stage H: no road within match threshold,3,33.099,"[840226.062, 5466302.104]","{""crossing"": ""unmarked"", ""crossing:markings"": ""no"", ""foot"": ""designated"", ""footway"": ""crossing"", ""highway"": ""footway"", ""surface"": ""asphalt""}"
168245117,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,10.49,"[840148.607, 5465862.781]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery"", ""surface"": ""asphalt""}"
168245118,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,2.686,"[840141.581, 5465873.274]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery"", ""surface"": ""asphalt""}"
168249927,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,13,35.687,"[840100.51, 5464904.924]","{""cutting"": ""yes"", ""foot"": ""designated"", ""highway"": ""footway"", ""source"": ""HiRes aerial imagery"", ""traffic_sign"": ""DE:239""}"
168511763,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,4,18.998,"[839615.073, 5467822.557]","{""highway"": ""footway"", ""level"": ""-0.5"", ""source"": ""HiRes aerial imagery""}"
168773127,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,78.098,"[842270.925, 5461031.849]","{""highway"": ""path""}"
168853061,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,10,225.414,"[844644.681, 5466070.037]","{""bicycle"": ""mtb"", ""highway"": ""path"", ""motor_vehicle"": ""no"", ""motorcar"": ""no"", ""motorcycle"": ""no"", ""mtb:scale"": ""0"", ""obstacle"": ""vegetation"", ""surface"": ""gravel"", ""width"": ""1.5""}"
168959396,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,7,83.224,"[838793.23, 5466492.816]","{""highway"": ""path"", ""source"": ""HiRes aerial imagery"", ""surface"": ""fine_gravel""}"
168959397,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,5,27.735,"[838793.647, 5466493.906]","{""highway"": ""path"", ""source"": ""HiRes aerial imagery"", ""surface"": ""fine_gravel""}"
168959399,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,10,127.649,"[838793.418, 5466494.521]","{""highway"": ""path"", ""source"": ""HiRes aerial imagery"", ""surface"": ""fine_gravel""}"
170425367,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,80.33,"[836773.195, 5466837.487]","{""foot"": ""yes"", ""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
170426489,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,22,1274.589,"[838659.857, 5461797.31]","{""highway"": ""path"", ""lit"": ""no"", ""note"": ""Verlauf ungenau"", ""source"": ""HiRes aerial imagery"", ""surface"": ""pebblestone""}"
170426491,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,34.524,"[838546.061, 5461300.673]","{""highway"": ""footway"", ""lit"": ""yes"", ""smoothness"": ""intermediate"", ""source"": ""HiRes aerial imagery"", ""surface"": ""fine_gravel""}"
170426492,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,8,116.61,"[838520.32, 5461253.087]","{""highway"": ""footway"", ""lit"": ""yes"", ""smoothness"": ""intermediate"", ""source"": ""HiRes aerial imagery"", ""surface"": ""fine_gravel""}"
171007039,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,58.018,"[843605.138, 5468018.179]","{""highway"": ""footway"", ""surface"": ""paved"", ""width"": ""2""}"
171007041,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,4,19.562,"[843569.638, 5468093.021]","{""highway"": ""footway"", ""surface"": ""unpaved"", ""width"": ""1.5""}"
171007043,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,4,149.728,"[842864.845, 5467673.534]","{""highway"": ""footway"", ""width"": ""2""}"
171007047,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,6,84.811,"[843462.27, 5468087.158]","{""highway"": ""footway"", ""surface"": ""unpaved"", ""width"": ""1.5""}"
171571148,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,7.277,"[842243.361, 5470648.09]","{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""source"": ""HiRes aerial imagery""}"
171629424,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,6,46.196,"[837732.494, 5469591.533]","{""access"": ""private"", ""highway"": ""footway""}"
171786506,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,17,422.044,"[843396.473, 5470759.069]","{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""horse"": ""no"", ""segregated"": ""no"", ""surface"": ""asphalt""}"
171945093,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,25.615,"[839701.555, 5468488.027]","{""highway"": ""footway"", ""surface"": ""sand""}"
171945094,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,5,103.619,"[839732.175, 5468502.399]","{""highway"": ""footway""}"
171945095,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,26.903,"[839764.761, 5468519.014]","{""highway"": ""footway""}"
172488498,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,10.237,"[838322.584, 5467261.475]","{""bicycle"": ""designated"", ""cycleway:surface"": ""asphalt"", ""foot"": ""designated"", ""footway:surface"": ""asphalt"", ""highway"": ""path"", ""lit"": ""yes"", ""segregated"": ""yes""}"
172488499,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,5,54.336,"[838342.123, 5467215.838]","{""bicycle"": ""yes"", ""highway"": ""footway"", ""lit"": ""yes"", ""source"": ""HiRes aerial imagery"", ""surface"": ""fine_gravel""}"
172493320,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,25.701,"[839010.774, 5467272.621]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
172493321,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,19.73,"[839064.956, 5467282.065]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
172493324,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,15.35,"[839162.522, 5467209.3]","{""highway"": ""footway""}"
172493326,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,3.233,"[838455.997, 5467491.222]","{""highway"": ""footway""}"
172493329,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,6,84.681,"[838504.806, 5467402.128]","{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""lit"": ""yes"", ""source"": ""HiRes aerial imagery"", ""surface"": ""asphalt""}"
172493330,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,4,156.052,"[839097.552, 5467254.233]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
172493332,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,4,102.902,"[839129.257, 5467283.184]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
172493337,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,7,75.713,"[839068.043, 5467264.074]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
172497298,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,9,120.869,"[839071.897, 5466975.029]","{""highway"": ""footway""}"
172497558,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,55.027,"[836395.446, 5466387.07]","{""highway"": ""footway""}"
172497559,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,5,55.913,"[836431.255, 5466379.278]","{""highway"": ""footway""}"
172503777,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,5,23.617,"[840222.418, 5466015.372]","{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""lit"": ""yes"", ""oneway"": ""no"", ""segregated"": ""no"", ""surface"": ""asphalt""}"
172503778,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,213.56,"[840265.673, 5466906.311]","{""bicycle"": ""designated"", ""bridge"": ""yes"", ""foot"": ""designated"", ""highway"": ""path"", ""layer"": ""1"", ""segregated"": ""no"", ""source"": ""HiRes aerial imagery"", ""surface"": ""asphalt""}"
172503780,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,11.14,"[839940.737, 5466693.618]","{""highway"": ""footway"", ""lit"": ""no"", ""source"": ""HiRes aerial imagery"", ""surface"": ""fine_gravel""}"
172503781,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,10.996,"[839933.067, 5466686.907]","{""highway"": ""footway"", ""lit"": ""no"", ""source"": ""HiRes aerial imagery"", ""surface"": ""fine_gravel""}"
172503782,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,17.46,"[839979.576, 5466692.427]","{""highway"": ""footway""}"
172503784,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,25.49,"[839997.543, 5466685.936]","{""highway"": ""footway""}"
172503785,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,55,372.445,"[840228.654, 5467018.484]","{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""segregated"": ""no"", ""surface"": ""asphalt""}"
172503787,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,4,31.898,"[839929.183, 5466683.119]","{""highway"": ""footway"", ""lit"": ""no"", ""source"": ""HiRes aerial imagery"", ""surface"": ""fine_gravel""}"
172503788,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,4,22.499,"[839928.227, 5466676.917]","{""highway"": ""footway"", ""lit"": ""no"", ""source"": ""HiRes aerial imagery"", ""surface"": ""fine_gravel""}"
172503790,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,13.542,"[840156.212, 5466970.892]","{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""segregated"": ""no"", ""surface"": ""asphalt""}"
172503793,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,8,59.853,"[839931.2, 5466682.627]","{""highway"": ""footway"", ""lit"": ""no"", ""source"": ""HiRes aerial imagery"", ""surface"": ""fine_gravel""}"
172515818,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,5,91.687,"[839919.013, 5465777.615]","{""bicycle"": ""yes"", ""highway"": ""footway"", ""lit"": ""no"", ""segregated"": ""no"", ""surface"": ""asphalt""}"
172519430,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,12,331.429,"[840144.261, 5465051.334]","{""highway"": ""footway"", ""surface"": ""gravel""}"
172519431,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,16,162.699,"[839748.184, 5465601.22]","{""access"": ""no"", ""bicycle"": ""permissive"", ""foot"": ""permissive"", ""highway"": ""footway"", ""horse"": ""no"", ""motor_vehicle"": ""private""}"
172519432,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,3.043,"[839984.25, 5465289.49]","{""highway"": ""footway"", ""surface"": ""paving_stones""}"
172701599,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,11,132.808,"[840356.308, 5466102.219]","{""foot"": ""private"", ""highway"": ""footway"", ""surface"": ""asphalt""}"
172701600,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,39.126,"[840304.976, 5466140.552]","{""highway"": ""footway""}"
172701601,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,39.012,"[840288.267, 5466101.419]","{""highway"": ""footway""}"
173147502,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,8.365,"[838866.353, 5466405.245]","{""foot"": ""designated"", ""highway"": ""path"", ""lit"": ""yes"", ""source"": ""HiRes aerial imagery"", ""surface"": ""sett""}"
173147503,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,13.038,"[838990.043, 5466276.789]","{""highway"": ""footway""}"
173147504,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,4,13.985,"[838859.25, 5466397.086]","{""foot"": ""designated"", ""highway"": ""path"", ""lit"": ""yes"", ""source"": ""HiRes aerial imagery"", ""surface"": ""sett"", ""tunnel"": ""building_passage""}"
173151858,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,20,318.18,"[835019.461, 5467355.231]","{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""segregated"": ""no"", ""traffic_sign"": ""DE:240""}"
173151860,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,20,418.844,"[835799.677, 5466884.52]","{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""lit"": ""yes"", ""segregated"": ""no"", ""source"": ""HiRes aerial imagery"", ""surface"": ""asphalt"", ""traffic_sign"": ""DE:240""}"
173151864,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,22,121.111,"[834665.321, 5468169.015]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
173152764,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,13,162.477,"[835670.246, 5466785.41]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
173152766,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,17,191.996,"[835418.948, 5466681.339]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
173152767,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,6.028,"[835656.932, 5466680.412]","{""highway"": ""footway""}"
173152769,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,27.098,"[835378.809, 5466651.522]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
173152770,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,5,31.463,"[835376.47, 5466719.104]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
173152771,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,30.125,"[835732.087, 5466860.754]","{""highway"": ""footway"", ""lit"": ""no"", ""surface"": ""sett""}"
173152772,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,11,45.518,"[835425.521, 5466687.393]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
173152773,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,5,65.053,"[835619.167, 5466762.134]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
173152774,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,4,43.438,"[835661.446, 5466753.307]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
173152775,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,4,29.86,"[835679.966, 5466787.552]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
173152777,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,4,19.243,"[835674.323, 5466745.282]","{""highway"": ""footway""}"
173152778,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,9,100.188,"[835751.396, 5466716.966]","{""highway"": ""footway""}"
173166312,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,14,111.515,"[835447.687, 5465991.165]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
173166314,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,7.03,"[835469.972, 5465997.366]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
173166316,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,2,8.137,"[835468.811, 5466015.499]","{""highway"": ""footway""}"
173166325,way,PATH,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,40.726,"[836585.858, 5466295.163]","{""bicycle"": ""designated"", ""foot"": ""designated"", ""highway"": ""path"", ""segregated"": ""no"", ""traffic_sign"": ""DE:240""}"
173166326,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,3,69.6,"[835450.083, 5465994.868]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
173166330,way,FOOTWAY,ALREADY_PRESENT,represented by existing XODR sidewalk lanes; no auto-conversion,5,20.882,"[835471.846, 5465983.121]","{""highway"": ""footway"", ""source"": ""HiRes aerial imagery""}"
